Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Follower Count,User Following Count,User Tweets Count,User Likes Count,User Location
1524565829097906178,2022-05-12 01:43:13+00:00,https://twitter.com/BarBaro5_/status/1524565829097906178,"@CatatanAli07 🤣🤣🤣
Kan masih bisa kan",0,1,0,,1.0315147930000998e+18,BarBaro5_,4959.0,1274.0,34367.0,51623.0,"Cina, Indonesia"
1524565798743728128,2022-05-12 01:43:06+00:00,https://twitter.com/kariage_soul/status/1524565798743728128,@CatatanAli07 buka2 gak nggenah yo,0,1,0,,1.0266941191737057e+18,kariage_soul,881.0,567.0,19787.0,6966.0,Malwapati Timur
1524565264754307074,2022-05-12 01:40:58+00:00,https://twitter.com/yudhi_sh/status/1524565264754307074,@CatatanAli07 Kena semprit 😅🤣,0,1,0,,208959132.0,yudhi_sh,1352.0,1356.0,2881.0,2269.0,"Bogor, Indonesia"
1524564313373315072,2022-05-12 01:37:12+00:00,https://twitter.com/Just_dhee1203/status/1524564313373315072,@CatatanAli07 Ayo adain GA duit 11 rebu Trilyun kak😆,0,1,0,,1.3634015146272113e+18,Just_dhee1203,21481.0,10355.0,41505.0,72843.0,Bumi الله
1524563850863194112,2022-05-12 01:35:21+00:00,https://twitter.com/RadarKorupsi/status/1524563850863194112,@CatatanAli07 😅,0,0,0,,1219055858.0,RadarKorupsi,22115.0,17821.0,134219.0,135253.0,"Dago, Bandung"
1524563365213126656,2022-05-12 01:33:25+00:00,https://twitter.com/Just_dhee1203/status/1524563365213126656,@CatatanAli07 Butuh pengakuan kak🤭,0,1,0,,1.3634015146272113e+18,Just_dhee1203,21481.0,10355.0,41505.0,72843.0,Bumi الله
1524562876471844864,2022-05-12 01:31:29+00:00,https://twitter.com/latarterkemban4/status/1524562876471844864,"@CatatanAli07 Astagfirullah
Na'uzubillahiminzalik",0,0,0,,9.074153432990966e+17,latarterkemban4,2334.0,2416.0,129388.0,9453.0,Nanggroe ACEH
1524562780795596800,2022-05-12 01:31:06+00:00,https://twitter.com/Just_dhee1203/status/1524562780795596800,@CatatanAli07 Karena mungkin hidup di real nya menyedihkan😉,0,1,0,,1.3634015146272113e+18,Just_dhee1203,21481.0,10355.0,41505.0,72843.0,Bumi الله
1524562091872763904,2022-05-12 01:28:22+00:00,https://twitter.com/Just_dhee1203/status/1524562091872763904,@CatatanAli07 Percuma di sukai banyak orang kalo asli nya bersembunyi di blk topeng kepalsuan🤭🤭 hidup yg melelahkan!,0,1,0,,1.3634015146272113e+18,Just_dhee1203,21481.0,10355.0,41505.0,72843.0,Bumi الله
1524562066522066945,2022-05-12 01:28:16+00:00,https://twitter.com/BianconerriI/status/1524562066522066945,@CatatanAli07 Ada cebong di balik bakwan,0,1,0,,1.3935617390404157e+18,BianconerriI,1723.0,1494.0,3915.0,3858.0,Turin.
